"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe_S","E3","600","0.472","0.7809","0.9327","0.9819","0.9957","0.999","1","1"
"myframe_S","E3","1000","0.5475","0.8677","0.9715","0.9961","0.9998","1","1","1"
"myframe_S","E4","10","0.089","0.1716","0.2566","0.3432","0.4281","0.5049","0.6407","0.7514"
"myframe_S","E4","15","0.1119","0.2232","0.3322","0.4371","0.5321","0.6219","0.7654","0.8538"
"myframe_S","E4","30","0.1537","0.3005","0.4473","0.5696","0.6763","0.7613","0.8764","0.9324"
"myframe_S","E4","45","0.1895","0.3667","0.5241","0.6623","0.7673","0.8438","0.9344","0.9737"
"myframe_S","E4","80","0.2502","0.4728","0.6534","0.787","0.876","0.931","0.9785","0.9928"
"myframe_S","E4","130","0.3106","0.5706","0.7599","0.8793","0.9437","0.9748","0.9968","0.9993"
"myframe_S","E4","215","0.3853","0.6911","0.8628","0.9484","0.9829","0.9944","0.9995","1"
"myframe_S","E4","360","0.482","0.7927","0.9416","0.9863","0.9973","0.9999","1","1"
"myframe_S","E4","600","0.5791","0.8923","0.9816","0.9979","1","1","1","1"
"myframe_S","E4","1000","0.6796","0.9497","0.9968","0.9999","1","1","1","1"
"myframe_S","E5","10","0.1014","0.1975","0.2979","0.3941","0.4827","0.5649","0.7139","0.821"
"myframe_S","E5","15","0.1287","0.2533","0.3742","0.4843","0.5878","0.6709","0.8068","0.8921"
"myframe_S","E5","30","0.1728","0.3389","0.4973","0.6283","0.7391","0.8212","0.9242","0.9678"
"myframe_S","E5","45","0.2187","0.4185","0.5944","0.7341","0.8291","0.8998","0.9662","0.9893"
"myframe_S","E5","80","0.2777","0.5252","0.7158","0.847","0.9227","0.9634","0.9917","0.9984"
"myframe_S","E5","130","0.3584","0.641","0.8294","0.9298","0.9743","0.9917","0.9995","1"
"myframe_S","E5","215","0.4461","0.7547","0.9164","0.9782","0.9949","0.9991","1","1"
"myframe_S","E5","360","0.5434","0.8683","0.9735","0.9977","1","1","1","1"
"myframe_S","E5","600","0.6525","0.9374","0.9936","1","1","1","1","1"
"myframe_S","E5","1000","0.7655","0.9798","0.999","1","1","1","1","1"
"myframe_S","E6","10","0.103","0.2055","0.3118","0.4043","0.4928","0.58","0.7215","0.8259"
"myframe_S","E6","15","0.1273","0.2528","0.3738","0.4887","0.5907","0.6776","0.82","0.9061"
"myframe_S","E6","30","0.1867","0.3683","0.5306","0.6653","0.7775","0.8554","0.9448","0.9802"
"myframe_S","E6","45","0.2201","0.4356","0.617","0.7561","0.852","0.919","0.9777","0.9957"
"myframe_S","E6","80","0.3007","0.5702","0.7631","0.8834","0.9475","0.9782","0.9969","0.9999"
"myframe_S","E6","130","0.3857","0.6822","0.8663","0.9542","0.9849","0.9958","0.9999","1"
"myframe_S","E6","215","0.4745","0.7941","0.9402","0.9838","0.9969","0.9996","1","1"
"myframe_S","E6","360","0.5889","0.894","0.9821","0.9987","0.9998","1","1","1"
"myframe_S","E6","600","0.6982","0.9604","0.9974","0.9999","1","1","1","1"
"myframe_S","E6","1000","0.8032","0.9883","0.9999","1","1","1","1","1"
"myframe_S","E7","10","0.1125","0.2203","0.3283","0.431","0.5268","0.6174","0.769","0.8636"
"myframe_S","E7","15","0.147","0.2869","0.4208","0.5399","0.6476","0.7443","0.8742","0.9448"
"myframe_S","E7","30","0.1938","0.3768","0.5402","0.677","0.7878","0.8702","0.9534","0.9862"
"myframe_S","E7","45","0.2342","0.4548","0.6394","0.7819","0.8765","0.9341","0.9829","0.9961"
"myframe_S","E7","80","0.3124","0.59","0.7793","0.8986","0.9591","0.9835","0.9982","1"
"myframe_S","E7","130","0.3927","0.6957","0.8838","0.9634","0.9898","0.9982","0.9998","1"
"myframe_S","E7","215","0.4888","0.8129","0.9532","0.992","0.9989","0.9998","1","1"
"myframe_S","E7","360","0.5967","0.9073","0.987","0.9993","0.9999","1","1","1"
"myframe_S","E7","600","0.7072","0.9669","0.9984","1","1","1","1","1"
"myframe_S","E7","1000","0.8243","0.9931","0.9998","1","1","1","1","1"
"myframe_S","E8","10","0.111","0.2271","0.3349","0.438","0.5391","0.6266","0.7692","0.8712"
"myframe_S","E8","15","0.1437","0.2827","0.4201","0.5391","0.6485","0.7403","0.8732","0.9419"
"myframe_S","E8","30","0.1985","0.3797","0.5467","0.6852","0.7882","0.8694","0.9565","0.9863"
"myframe_S","E8","45","0.246","0.4714","0.6559","0.7903","0.8833","0.9387","0.9865","0.9971"
"myframe_S","E8","80","0.3238","0.5987","0.7867","0.9038","0.9619","0.9876","0.9989","1"
"myframe_S","E8","130","0.3911","0.7041","0.886","0.9654","0.9896","0.9984","0.9999","1"
"myframe_S","E8","215","0.4977","0.825","0.9564","0.9927","0.9996","1","1","1"
"myframe_S","E8","360","0.613","0.9134","0.9879","0.999","0.9999","1","1","1"
"myframe_S","E8","600","0.7315","0.9746","0.9989","0.9998","1","1","1","1"
"myframe_S","E8","1000","0.831","0.994","1","1","1","1","1","1"
