"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe_S","E4","45","0.2326","0.4441","0.6264","0.7622","0.8671","0.9313","0.9866","0.9992"
"myframe_S","E4","80","0.3056","0.5651","0.7616","0.891","0.9546","0.9835","0.9994","1"
"myframe_S","E4","130","0.3683","0.6625","0.8547","0.9505","0.986","0.9966","1","1"
"myframe_S","E4","215","0.4733","0.7978","0.9467","0.9903","0.999","1","1","1"
"myframe_S","E4","360","0.586","0.899","0.9873","0.9992","1","1","1","1"
"myframe_S","E4","600","0.7","0.9614","0.9976","1","1","1","1","1"
"myframe_S","E4","1000","0.8208","0.9931","1","1","1","1","1","1"
"myframe_S","E5","10","0.1468","0.2873","0.4291","0.5531","0.6635","0.7583","0.8864","0.9551"
"myframe_S","E5","15","0.1543","0.3007","0.4341","0.5641","0.6778","0.7776","0.9111","0.9718"
"myframe_S","E5","30","0.2344","0.4546","0.6374","0.7804","0.8775","0.9385","0.988","0.9978"
"myframe_S","E5","45","0.2678","0.5089","0.709","0.8493","0.9308","0.972","0.9973","0.9998"
"myframe_S","E5","80","0.3578","0.6557","0.8439","0.9459","0.9832","0.9968","1","1"
"myframe_S","E5","130","0.4545","0.7737","0.9327","0.986","0.9982","0.9999","1","1"
"myframe_S","E5","215","0.5656","0.8848","0.9826","0.9983","1","1","1","1"
"myframe_S","E5","360","0.6771","0.9536","0.9975","1","1","1","1","1"
"myframe_S","E5","600","0.7999","0.9903","0.9998","1","1","1","1","1"
"myframe_S","E5","1000","0.8992","0.9993","1","1","1","1","1","1"
"myframe_S","E6","10","0.1474","0.2931","0.4305","0.5608","0.6728","0.764","0.8904","0.9559"
"myframe_S","E6","15","0.1604","0.3261","0.48","0.6159","0.7368","0.8252","0.937","0.9807"
"myframe_S","E6","30","0.2395","0.4577","0.6397","0.7886","0.8863","0.9506","0.9919","0.9994"
"myframe_S","E6","45","0.291","0.5496","0.749","0.8782","0.9492","0.9807","0.9989","0.9998"
"myframe_S","E6","80","0.383","0.6893","0.8729","0.9589","0.9911","0.9982","0.9999","1"
"myframe_S","E6","130","0.4693","0.7931","0.943","0.9893","0.9992","0.9998","1","1"
"myframe_S","E6","215","0.5838","0.8933","0.9866","0.9987","0.9999","1","1","1"
"myframe_S","E6","360","0.6976","0.9656","0.9989","0.9999","1","1","1","1"
"myframe_S","E6","600","0.8274","0.9936","1","1","1","1","1","1"
"myframe_S","E6","1000","0.9163","0.9991","1","1","1","1","1","1"
"myframe_S","E7","10","0.1636","0.3185","0.4633","0.5956","0.7159","0.8062","0.9183","0.968"
"myframe_S","E7","15","0.1682","0.3297","0.4851","0.6241","0.741","0.8356","0.9452","0.9839"
"myframe_S","E7","30","0.2313","0.4511","0.6452","0.8006","0.9023","0.9589","0.9943","0.9989"
"myframe_S","E7","45","0.2962","0.5544","0.7523","0.8865","0.955","0.9869","0.9994","1"
"myframe_S","E7","80","0.3897","0.6943","0.883","0.9656","0.9927","0.9987","1","1"
"myframe_S","E7","130","0.4796","0.8069","0.9539","0.9935","0.9992","1","1","1"
"myframe_S","E7","215","0.5949","0.9077","0.9885","0.9995","1","1","1","1"
"myframe_S","E7","360","0.7163","0.9683","0.9985","0.9999","1","1","1","1"
"myframe_S","E7","600","0.8349","0.9951","1","1","1","1","1","1"
"myframe_S","E7","1000","0.9194","0.9998","1","1","1","1","1","1"
"myframe_S","E8","10","0.1979","0.3809","0.5447","0.6802","0.7916","0.8756","0.9611","0.9871"
"myframe_S","E8","15","0.2104","0.4051","0.5771","0.7246","0.8316","0.9004","0.9714","0.9923"
"myframe_S","E8","30","0.2383","0.4701","0.6693","0.8194","0.9185","0.9664","0.9968","0.9998"
"myframe_S","E8","45","0.2847","0.5485","0.7567","0.8958","0.963","0.9894","0.9989","1"
"myframe_S","E8","80","0.3855","0.6986","0.8864","0.9717","0.9951","0.9995","1","1"
"myframe_S","E8","130","0.4817","0.819","0.9627","0.9957","1","1","1","1"
"myframe_S","E8","215","0.5963","0.9098","0.9909","0.9994","0.9999","1","1","1"
"myframe_S","E8","360","0.727","0.9731","0.9994","1","1","1","1","1"
"myframe_S","E8","600","0.8411","0.9959","1","1","1","1","1","1"
"myframe_S","E8","1000","0.9313","1","1","1","1","1","1","1"
