"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E14","130","0.3707","0.6634","0.8411","0.9339","0.9733","0.9902","0.9983","0.9999"
"myframe_S","E14","215","0.456","0.768","0.9165","0.9772","0.9942","0.998","0.9999","1"
"myframe_S","E14","360","0.559","0.8732","0.9746","0.9958","0.9992","1","1","1"
"myframe_S","E14","600","0.668","0.9429","0.9942","0.9998","1","1","1","1"
"myframe_S","E14","1000","0.7611","0.9801","0.9997","1","1","1","1","1"
"myframe_S","E15","10","0.0397","0.0812","0.1244","0.1694","0.2162","0.2657","0.3551","0.4574"
"myframe_S","E15","15","0.0547","0.1099","0.1663","0.222","0.2811","0.3347","0.4482","0.5618"
"myframe_S","E15","30","0.0786","0.1612","0.2351","0.3118","0.3918","0.473","0.6251","0.7435"
"myframe_S","E15","45","0.1039","0.2002","0.2921","0.388","0.4844","0.5714","0.7273","0.841"
"myframe_S","E15","80","0.1295","0.2507","0.375","0.4961","0.6092","0.7061","0.8549","0.9329"
"myframe_S","E15","130","0.1602","0.3089","0.4623","0.5989","0.723","0.8156","0.9418","0.9799"
"myframe_S","E15","215","0.189","0.379","0.5481","0.7052","0.8275","0.914","0.9847","0.9967"
"myframe_S","E15","360","0.2228","0.4373","0.6459","0.8109","0.9177","0.9723","0.9986","0.9997"
"myframe_S","E15","600","0.2383","0.4858","0.7191","0.8841","0.9659","0.9945","0.9999","1"
"myframe_S","E15","1000","0.2293","0.5115","0.7763","0.9374","0.9908","0.9997","1","1"
"myframe_S","E16","10","0.0875","0.1698","0.2523","0.3359","0.4139","0.4924","0.6305","0.7565"
"myframe_S","E16","15","0.1414","0.2832","0.422","0.5514","0.6627","0.7599","0.9061","0.9726"
"myframe_S","E16","30","0.2007","0.3947","0.5711","0.7257","0.8443","0.9295","0.9967","1"
"myframe_S","E16","45","0.2405","0.466","0.6564","0.8071","0.913","0.972","0.9995","1"
"myframe_S","E16","80","0.4234","0.7472","0.9286","0.9896","0.9995","1","1","1"
"myframe_S","E16","130","0.4248","0.7498","0.932","0.9911","0.9999","1","1","1"
"myframe_S","E16","215","0.5811","0.9082","0.9924","1","1","1","1","1"
"myframe_S","E16","360","0.7191","0.9747","0.9995","1","1","1","1","1"
"myframe_S","E16","600","0.8465","0.9966","1","1","1","1","1","1"
"myframe_S","E16","1000","0.9361","0.9997","1","1","1","1","1","1"
