"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50"
"myframe_S","E12","600","0.7517","0.9778","0.9994","1","1","1","1","1"
"myframe_S","E12","1000","0.8562","0.9962","1","1","1","1","1","1"
"myframe_S","E13","10","0.1476","0.2954","0.4264","0.5487","0.6611","0.75","0.8757","0.9374"
"myframe_S","E13","15","0.1683","0.3347","0.491","0.63","0.7493","0.8398","0.9399","0.9794"
"myframe_S","E13","30","0.2379","0.4704","0.6587","0.8078","0.8936","0.9514","0.9894","0.9989"
"myframe_S","E13","45","0.2999","0.5659","0.7635","0.8863","0.9532","0.9798","0.9971","0.9996"
"myframe_S","E13","80","0.3842","0.6956","0.8807","0.9612","0.9901","0.9979","1","1"
"myframe_S","E13","130","0.4865","0.8058","0.9513","0.9895","0.9985","0.9997","1","1"
"myframe_S","E13","215","0.6078","0.9108","0.9881","0.9991","0.9998","1","1","1"
"myframe_S","E13","360","0.7233","0.9719","0.9987","1","1","1","1","1"
"myframe_S","E13","600","0.8365","0.9939","0.9998","1","1","1","1","1"
"myframe_S","E13","1000","0.926","0.9996","1","1","1","1","1","1"
"myframe_S","E14","10","0.1924","0.3738","0.5368","0.6762","0.7869","0.868","0.9565","0.9884"
"myframe_S","E14","15","0.1929","0.3789","0.5504","0.6915","0.8057","0.8899","0.9694","0.9949"
"myframe_S","E14","30","0.2536","0.4903","0.6904","0.8404","0.9262","0.9729","0.9977","0.9998"
"myframe_S","E14","45","0.3165","0.592","0.7889","0.9143","0.9714","0.993","0.9998","1"
"myframe_S","E14","80","0.4154","0.7224","0.9012","0.9726","0.9954","0.9995","1","1"
"myframe_S","E14","130","0.5066","0.8336","0.9609","0.9954","0.9996","1","1","1"
"myframe_S","E14","215","0.6216","0.923","0.9927","1","1","1","1","1"
"myframe_S","E14","360","0.7465","0.9778","0.9997","1","1","1","1","1"
"myframe_S","E14","600","0.8566","0.9968","1","1","1","1","1","1"
"myframe_S","E14","1000","0.9418","1","1","1","1","1","1","1"
"myframe_S","E15","10","0.2047","0.4077","0.5792","0.7156","0.8205","0.8943","0.9715","0.996"
"myframe_S","E15","15","0.1869","0.3641","0.5242","0.6658","0.7794","0.8686","0.9648","0.9931"
"myframe_S","E15","30","0.2399","0.4676","0.6609","0.8154","0.9149","0.9651","0.9977","0.9999"
"myframe_S","E15","45","0.2943","0.5622","0.7656","0.8973","0.9601","0.9883","0.9996","1"
"myframe_S","E15","80","0.3833","0.6903","0.8802","0.9657","0.9932","0.9991","1","1"
"myframe_S","E15","130","0.4935","0.817","0.9606","0.9946","0.9995","0.9999","1","1"
"myframe_S","E15","215","0.6006","0.9113","0.9882","0.9996","1","1","1","1"
"myframe_S","E15","360","0.7143","0.9703","0.999","1","1","1","1","1"
"myframe_S","E15","600","0.8405","0.9954","1","1","1","1","1","1"
"myframe_S","E15","1000","0.9302","0.9995","1","1","1","1","1","1"
"myframe_S","E16","10","0.1802","0.3583","0.5191","0.655","0.7617","0.8453","0.943","0.9852"
"myframe_S","E16","15","0.2386","0.4469","0.6322","0.7735","0.8758","0.9382","0.9905","0.9994"
"myframe_S","E16","30","0.2417","0.4587","0.643","0.797","0.8995","0.9561","0.9946","0.9998"
"myframe_S","E16","45","0.2778","0.539","0.742","0.8804","0.9561","0.9853","0.9992","1"
"myframe_S","E16","80","0.3641","0.6627","0.8582","0.9541","0.9892","0.9983","1","1"
"myframe_S","E16","130","0.4518","0.7834","0.9385","0.9911","0.9991","1","1","1"
"myframe_S","E16","215","0.5649","0.8854","0.9832","0.9987","1","1","1","1"
"myframe_S","E16","360","0.6912","0.9564","0.9981","1","1","1","1","1"
"myframe_S","E16","600","0.8035","0.9897","0.9999","1","1","1","1","1"
"myframe_S","E16","1000","0.9071","0.9996","1","1","1","1","1","1"
