"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50","distribution","model","Diam_distribution","dist_name","tree_count"
"myframe_S",1,"n80",0.0685,0.1399,0.2151,0.2888,0.3634,0.4337,0.573,0.7002,"Skewed right","Model 3","J","Skewed right",80
"myframe_S",1,"n130",0.095,0.1902,0.2746,0.3656,0.4527,0.5398,0.6952,0.8092,"Skewed right","Model 3","J","Skewed right",130
"myframe_S",1,"n215",0.1163,0.2287,0.343,0.4531,0.5581,0.6561,0.8088,0.9022,"Skewed right","Model 3","J","Skewed right",215
"myframe_S",1,"n360",0.1474,0.2931,0.4318,0.5654,0.6886,0.784,0.9102,0.9619,"Skewed right","Model 3","J","Skewed right",360
"myframe_S",1,"n600",0.1813,0.364,0.5319,0.6805,0.7977,0.8842,0.9692,0.991,"Skewed right","Model 3","J","Skewed right",600
"myframe_S",1,"n1000",0.2247,0.4428,0.6352,0.7898,0.9012,0.9631,0.9942,0.9988,"Skewed right","Model 3","J","Skewed right",1000
"myframe_S",2,"n10",0.0451,0.0927,0.1356,0.1854,0.23,0.2755,0.3688,0.4668,"Skewed right","Model 3","J","Skewed right",10
"myframe_S",2,"n15",0.0576,0.1188,0.1777,0.2379,0.2979,0.3536,0.4664,0.5697,"Skewed right","Model 3","J","Skewed right",15
"myframe_S",2,"n30",0.0795,0.162,0.24,0.3234,0.3957,0.4666,0.6027,0.708,"Skewed right","Model 3","J","Skewed right",30
"myframe_S",2,"n45",0.1011,0.1979,0.2929,0.3912,0.4813,0.5592,0.6967,0.7901,"Skewed right","Model 3","J","Skewed right",45
"myframe_S",2,"n80",0.1324,0.2644,0.3917,0.5061,0.6058,0.6955,0.8147,0.882,"Skewed right","Model 3","J","Skewed right",80
"myframe_S",2,"n130",0.1628,0.317,0.4659,0.5887,0.6965,0.782,0.879,0.9324,"Skewed right","Model 3","J","Skewed right",130
"myframe_S",2,"n215",0.2129,0.4135,0.5821,0.7155,0.8142,0.8788,0.9418,0.9748,"Skewed right","Model 3","J","Skewed right",215
"myframe_S",2,"n360",0.2757,0.5016,0.6823,0.8081,0.8903,0.9362,0.9772,0.9922,"Skewed right","Model 3","J","Skewed right",360
"myframe_S",2,"n600",0.3353,0.6028,0.7858,0.8956,0.9496,0.9778,0.9967,0.9996,"Skewed right","Model 3","J","Skewed right",600
"myframe_S",2,"n1000",0.4073,0.6971,0.8715,0.9533,0.9858,0.9947,0.9999,1,"Skewed right","Model 3","J","Skewed right",1000
"myframe_S",3,"n10",0.073,0.1432,0.2121,0.2869,0.3598,0.425,0.5517,0.6663,"Skewed right","Model 3","J","Skewed right",10
"myframe_S",3,"n15",0.0899,0.1823,0.2744,0.3607,0.4418,0.5215,0.6554,0.7588,"Skewed right","Model 3","J","Skewed right",15
"myframe_S",3,"n30",0.117,0.2343,0.3467,0.4552,0.5519,0.6382,0.7661,0.8501,"Skewed right","Model 3","J","Skewed right",30
"myframe_S",3,"n45",0.1506,0.3015,0.4368,0.5523,0.6517,0.7374,0.8595,0.9192,"Skewed right","Model 3","J","Skewed right",45
"myframe_S",3,"n80",0.1934,0.3788,0.5345,0.6674,0.773,0.8488,0.9339,0.9675,"Skewed right","Model 3","J","Skewed right",80
"myframe_S",3,"n130",0.2372,0.4622,0.6441,0.7786,0.8696,0.9219,0.972,0.9922,"Skewed right","Model 3","J","Skewed right",130
"myframe_S",3,"n215",0.3055,0.565,0.755,0.8687,0.9328,0.9679,0.9937,0.9991,"Skewed right","Model 3","J","Skewed right",215
"myframe_S",3,"n360",0.3828,0.681,0.8523,0.9394,0.9769,0.9914,0.9994,1,"Skewed right","Model 3","J","Skewed right",360
"myframe_S",3,"n600",0.4599,0.7796,0.9277,0.9807,0.9965,0.9993,1,1,"Skewed right","Model 3","J","Skewed right",600
"myframe_S",3,"n1000",0.5541,0.869,0.9742,0.9964,0.9995,1,1,1,"Skewed right","Model 3","J","Skewed right",1000
"myframe_S",4,"n10",0.0872,0.1798,0.2641,0.3502,0.429,0.5072,0.6435,0.7552,"Skewed right","Model 3","J","Skewed right",10
"myframe_S",4,"n15",0.1109,0.2245,0.3404,0.4427,0.5371,0.6274,0.76,0.8495,"Skewed right","Model 3","J","Skewed right",15
"myframe_S",4,"n30",0.1496,0.2954,0.4372,0.5623,0.6722,0.7557,0.872,0.9334,"Skewed right","Model 3","J","Skewed right",30
"myframe_S",4,"n45",0.1913,0.3703,0.5269,0.6612,0.7672,0.8485,0.938,0.9728,"Skewed right","Model 3","J","Skewed right",45
"myframe_S",4,"n80",0.2432,0.4682,0.6463,0.781,0.8728,0.9304,0.9793,0.9932,"Skewed right","Model 3","J","Skewed right",80
"myframe_S",4,"n130",0.3138,0.5765,0.7658,0.8854,0.9453,0.9729,0.9946,0.9991,"Skewed right","Model 3","J","Skewed right",130
"myframe_S",4,"n215",0.3911,0.6861,0.8609,0.9483,0.9822,0.9939,0.9998,1,"Skewed right","Model 3","J","Skewed right",215
"myframe_S",4,"n360",0.4841,0.7987,0.9429,0.9876,0.9973,0.9994,1,1,"Skewed right","Model 3","J","Skewed right",360
"myframe_S",4,"n600",0.5769,0.8922,0.9841,0.9977,0.9999,1,1,1,"Skewed right","Model 3","J","Skewed right",600
"myframe_S",4,"n1000",0.6803,0.9514,0.9965,1,1,1,1,1,"Skewed right","Model 3","J","Skewed right",1000
"myframe_S",5,"n10",0.0976,0.1983,0.2974,0.3933,0.4845,0.5658,0.7079,0.8196,"Skewed right","Model 3","J","Skewed right",10
"myframe_S",5,"n15",0.1239,0.2435,0.3613,0.4706,0.5691,0.6616,0.8062,0.8911,"Skewed right","Model 3","J","Skewed right",15
"myframe_S",5,"n30",0.1733,0.3451,0.5026,0.6329,0.7394,0.8205,0.9235,0.9661,"Skewed right","Model 3","J","Skewed right",30
"myframe_S",5,"n45",0.2157,0.4167,0.5873,0.7323,0.8303,0.8984,0.9654,0.9884,"Skewed right","Model 3","J","Skewed right",45
"myframe_S",5,"n80",0.2921,0.5362,0.7299,0.8571,0.9329,0.9689,0.9929,0.9983,"Skewed right","Model 3","J","Skewed right",80
"myframe_S",5,"n130",0.3548,0.6484,0.8309,0.9274,0.9748,0.9901,0.9993,0.9999,"Skewed right","Model 3","J","Skewed right",130
"myframe_S",5,"n215",0.4403,0.7581,0.9202,0.9785,0.9944,0.9986,0.9999,1,"Skewed right","Model 3","J","Skewed right",215
"myframe_S",5,"n360",0.5443,0.859,0.9704,0.9953,0.9994,1,1,1,"Skewed right","Model 3","J","Skewed right",360
"myframe_S",5,"n600",0.6566,0.9383,0.9941,0.9997,1,1,1,1,"Skewed right","Model 3","J","Skewed right",600
"myframe_S",5,"n1000",0.7705,0.9811,0.9994,0.9999,1,1,1,1,"Skewed right","Model 3","J","Skewed right",1000
"myframe_S",6,"n10",0.1071,0.2052,0.3081,0.4014,0.495,0.5766,0.7232,0.8289,"Skewed right","Model 3","J","Skewed right",10
"myframe_S",6,"n15",0.1289,0.2546,0.3792,0.4923,0.595,0.6916,0.8311,0.9096,"Skewed right","Model 3","J","Skewed right",15
"myframe_S",6,"n30",0.1979,0.3734,0.5353,0.6683,0.7682,0.8489,0.9433,0.9799,"Skewed right","Model 3","J","Skewed right",30
"myframe_S",6,"n45",0.2306,0.4391,0.6205,0.7612,0.8564,0.9196,0.9754,0.9937,"Skewed right","Model 3","J","Skewed right",45
"myframe_S",6,"n80",0.3047,0.5675,0.7611,0.8806,0.9475,0.9791,0.9975,0.9997,"Skewed right","Model 3","J","Skewed right",80
"myframe_S",6,"n130",0.388,0.6862,0.869,0.9547,0.9856,0.9952,0.9997,0.9999,"Skewed right","Model 3","J","Skewed right",130
"myframe_S",6,"n215",0.4802,0.8048,0.9434,0.9879,0.9982,0.9998,1,1,"Skewed right","Model 3","J","Skewed right",215
"myframe_S",6,"n360",0.5873,0.9012,0.9846,0.9989,1,1,1,1,"Skewed right","Model 3","J","Skewed right",360
"myframe_S",6,"n600",0.7007,0.96,0.997,0.9999,1,1,1,1,"Skewed right","Model 3","J","Skewed right",600
"myframe_S",6,"n1000",0.7974,0.9903,0.9998,1,1,1,1,1,"Skewed right","Model 3","J","Skewed right",1000
"myframe_S",7,"n10",0.1152,0.2267,0.3363,0.4388,0.5318,0.6165,0.7603,0.8639,"Skewed right","Model 3","J","Skewed right",10
"myframe_S",7,"n15",0.1533,0.3,0.4326,0.5569,0.664,0.7527,0.8805,0.9476,"Skewed right","Model 3","J","Skewed right",15
"myframe_S",7,"n30",0.1934,0.3787,0.5449,0.6823,0.7829,0.863,0.9525,0.986,"Skewed right","Model 3","J","Skewed right",30
"myframe_S",7,"n45",0.2367,0.4547,0.642,0.7808,0.8752,0.9368,0.9832,0.9954,"Skewed right","Model 3","J","Skewed right",45
"myframe_S",7,"n80",0.3102,0.5779,0.7711,0.8992,0.9579,0.9853,0.9985,1,"Skewed right","Model 3","J","Skewed right",80
"myframe_S",7,"n130",0.4,0.7025,0.8817,0.9619,0.9899,0.9974,0.9999,1,"Skewed right","Model 3","J","Skewed right",130
"myframe_S",7,"n215",0.4917,0.816,0.952,0.9903,0.9984,0.9997,1,1,"Skewed right","Model 3","J","Skewed right",215
"myframe_S",7,"n360",0.5961,0.9108,0.9897,0.9989,0.9999,1,1,1,"Skewed right","Model 3","J","Skewed right",360
"myframe_S",7,"n600",0.7169,0.9689,0.9986,0.9998,1,1,1,1,"Skewed right","Model 3","J","Skewed right",600
"myframe_S",7,"n1000",0.824,0.9927,1,1,1,1,1,1,"Skewed right","Model 3","J","Skewed right",1000
"myframe_S",8,"n10",0.1105,0.2229,0.333,0.4351,0.5363,0.6316,0.7808,0.8783,"Skewed right","Model 3","J","Skewed right",10
"myframe_S",8,"n15",0.142,0.2795,0.4125,0.5343,0.642,0.7367,0.8717,0.9417,"Skewed right","Model 3","J","Skewed right",15
"myframe_S",8,"n30",0.1945,0.3721,0.5423,0.6793,0.7905,0.8662,0.9529,0.9866,"Skewed right","Model 3","J","Skewed right",30
"myframe_S",8,"n45",0.2429,0.4668,0.6497,0.7862,0.8809,0.9376,0.9866,0.9979,"Skewed right","Model 3","J","Skewed right",45
"myframe_S",8,"n80",0.3143,0.5842,0.7825,0.9004,0.9585,0.9857,0.9991,1,"Skewed right","Model 3","J","Skewed right",80
"myframe_S",8,"n130",0.3958,0.706,0.8813,0.9626,0.9894,0.9977,0.9999,1,"Skewed right","Model 3","J","Skewed right",130
"myframe_S",8,"n215",0.4969,0.8166,0.9566,0.9936,0.9989,0.9997,1,1,"Skewed right","Model 3","J","Skewed right",215
"myframe_S",8,"n360",0.607,0.9141,0.9888,0.9991,1,1,1,1,"Skewed right","Model 3","J","Skewed right",360
"myframe_S",8,"n600",0.7234,0.9704,0.9995,1,1,1,1,1,"Skewed right","Model 3","J","Skewed right",600
"myframe_S",8,"n1000",0.8286,0.9937,0.9998,1,1,1,1,1,"Skewed right","Model 3","J","Skewed right",1000
"myframe_S",1,"n10",0.0325,0.0635,0.095,0.1277,0.1612,0.1958,0.28,0.3808,"Truncated uniform left","Model 3","J","Truncated uniform left",10
"myframe_S",1,"n15",0.0378,0.0772,0.116,0.1577,0.2014,0.2487,0.3419,0.4566,"Truncated uniform left","Model 3","J","Truncated uniform left",15
"myframe_S",1,"n30",0.055,0.112,0.1694,0.2311,0.2899,0.3488,0.4743,0.6066,"Truncated uniform left","Model 3","J","Truncated uniform left",30
"myframe_S",1,"n45",0.0707,0.1401,0.2107,0.2778,0.3469,0.422,0.5662,0.6825,"Truncated uniform left","Model 3","J","Truncated uniform left",45
"myframe_S",1,"n80",0.0938,0.1828,0.2815,0.3721,0.4596,0.5481,0.692,0.7843,"Truncated uniform left","Model 3","J","Truncated uniform left",80
"myframe_S",1,"n130",0.1199,0.2341,0.354,0.4632,0.563,0.6513,0.783,0.8551,"Truncated uniform left","Model 3","J","Truncated uniform left",130
"myframe_S",1,"n215",0.1573,0.3079,0.4506,0.5765,0.6826,0.7739,0.8744,0.9216,"Truncated uniform left","Model 3","J","Truncated uniform left",215
"myframe_S",1,"n360",0.1984,0.3895,0.5589,0.6921,0.8002,0.8659,0.9353,0.9646,"Truncated uniform left","Model 3","J","Truncated uniform left",360
"myframe_S",1,"n600",0.26,0.4821,0.6736,0.8098,0.8924,0.9344,0.9766,0.99,"Truncated uniform left","Model 3","J","Truncated uniform left",600
"myframe_S",1,"n1000",0.3287,0.6062,0.7979,0.9066,0.955,0.9778,0.9943,0.9985,"Truncated uniform left","Model 3","J","Truncated uniform left",1000
"myframe_S",2,"n10",0.102,0.2077,0.3094,0.405,0.5013,0.5957,0.7437,0.8168,"Truncated uniform left","Model 3","J","Truncated uniform left",10
"myframe_S",2,"n15",0.1235,0.2574,0.3896,0.5084,0.6214,0.716,0.8368,0.8856,"Truncated uniform left","Model 3","J","Truncated uniform left",15
"myframe_S",2,"n30",0.1902,0.3677,0.5314,0.6715,0.7731,0.8454,0.9224,0.9541,"Truncated uniform left","Model 3","J","Truncated uniform left",30
"myframe_S",2,"n45",0.229,0.4379,0.6216,0.7636,0.8576,0.9105,0.9572,0.981,"Truncated uniform left","Model 3","J","Truncated uniform left",45
"myframe_S",2,"n80",0.2986,0.5686,0.7633,0.8831,0.9398,0.967,0.9889,0.9964,"Truncated uniform left","Model 3","J","Truncated uniform left",80
"myframe_S",2,"n130",0.3766,0.6805,0.8622,0.9469,0.98,0.9915,0.9979,0.9997,"Truncated uniform left","Model 3","J","Truncated uniform left",130
"myframe_S",2,"n215",0.4728,0.8015,0.9448,0.9844,0.9969,0.999,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",215
"myframe_S",2,"n360",0.5908,0.9025,0.9843,0.9982,0.9997,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",360
"myframe_S",2,"n600",0.715,0.9682,0.9982,0.9997,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",600
"myframe_S",2,"n1000",0.8335,0.9926,0.9998,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",1000
"myframe_S",3,"n10",0.2246,0.4234,0.595,0.7347,0.838,0.8974,0.9517,0.9786,"Truncated uniform left","Model 3","J","Truncated uniform left",10
"myframe_S",3,"n15",0.272,0.5207,0.7195,0.8496,0.9193,0.9552,0.9869,0.9959,"Truncated uniform left","Model 3","J","Truncated uniform left",15
"myframe_S",3,"n30",0.3922,0.6919,0.874,0.949,0.9796,0.9927,0.9987,0.9999,"Truncated uniform left","Model 3","J","Truncated uniform left",30
"myframe_S",3,"n45",0.4774,0.7879,0.9356,0.9794,0.9929,0.9983,0.9999,0.9999,"Truncated uniform left","Model 3","J","Truncated uniform left",45
"myframe_S",3,"n80",0.6031,0.9045,0.9853,0.9974,0.9999,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",80
"myframe_S",3,"n130",0.7014,0.963,0.9954,0.9996,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",130
"myframe_S",3,"n215",0.8297,0.9925,0.9997,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",215
"myframe_S",3,"n360",0.929,0.9994,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",360
"myframe_S",3,"n600",0.9797,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",600
"myframe_S",3,"n1000",0.9973,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",1000
"myframe_S",4,"n10",0.4617,0.777,0.9357,0.9872,0.998,0.9998,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",10
"myframe_S",4,"n15",0.5319,0.8526,0.9718,0.9967,0.9995,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",15
"myframe_S",4,"n30",0.7008,0.9619,0.9982,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",30
"myframe_S",4,"n45",0.7825,0.9869,0.9997,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",45
"myframe_S",4,"n80",0.907,0.9993,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",80
"myframe_S",4,"n130",0.9671,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",130
"myframe_S",4,"n215",0.9932,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",215
"myframe_S",4,"n360",0.9996,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",360
"myframe_S",4,"n600",1,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",600
"myframe_S",4,"n1000",1,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",1000
"myframe_S",5,"n10",0.3784,0.6742,0.8609,0.9544,0.9873,0.9978,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",10
"myframe_S",5,"n15",0.4388,0.76,0.9222,0.981,0.997,0.9995,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",15
"myframe_S",5,"n30",0.5697,0.886,0.9828,0.999,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",30
"myframe_S",5,"n45",0.6608,0.9424,0.9967,0.9999,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",45
"myframe_S",5,"n80",0.787,0.9879,0.9999,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",80
"myframe_S",5,"n130",0.8866,0.9982,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",130
"myframe_S",5,"n215",0.9562,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",215
"myframe_S",5,"n360",0.9919,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",360
"myframe_S",5,"n600",0.9992,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",600
"myframe_S",5,"n1000",1,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",1000
"myframe_S",6,"n10",0.2501,0.4839,0.6672,0.8046,0.9002,0.9569,0.9966,0.9996,"Truncated uniform left","Model 3","J","Truncated uniform left",10
"myframe_S",6,"n15",0.2972,0.5583,0.7594,0.8835,0.9563,0.9853,0.9991,1,"Truncated uniform left","Model 3","J","Truncated uniform left",15
"myframe_S",6,"n30",0.3712,0.6716,0.8622,0.9523,0.9875,0.998,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",30
"myframe_S",6,"n45",0.4622,0.7765,0.9383,0.9876,0.9987,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",45
"myframe_S",6,"n80",0.5648,0.8781,0.9787,0.9982,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",80
"myframe_S",6,"n130",0.6872,0.9557,0.9979,0.9998,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",130
"myframe_S",6,"n215",0.7979,0.9885,0.9999,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",215
"myframe_S",6,"n360",0.8963,0.9993,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",360
"myframe_S",6,"n600",0.9636,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",600
"myframe_S",6,"n1000",0.9942,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",1000
"myframe_S",7,"n10",0.1462,0.2878,0.4184,0.5361,0.6504,0.7426,0.8781,0.9526,"Truncated uniform left","Model 3","J","Truncated uniform left",10
"myframe_S",7,"n15",0.1905,0.3716,0.5322,0.6681,0.7842,0.8652,0.9608,0.9925,"Truncated uniform left","Model 3","J","Truncated uniform left",15
"myframe_S",7,"n30",0.2703,0.5044,0.6908,0.8292,0.9195,0.9652,0.9965,0.9999,"Truncated uniform left","Model 3","J","Truncated uniform left",30
"myframe_S",7,"n45",0.3172,0.5909,0.792,0.9072,0.9665,0.9909,0.9998,1,"Truncated uniform left","Model 3","J","Truncated uniform left",45
"myframe_S",7,"n80",0.4273,0.7346,0.9109,0.979,0.9965,0.9997,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",80
"myframe_S",7,"n130",0.5373,0.857,0.9725,0.9962,0.9995,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",130
"myframe_S",7,"n215",0.6546,0.9407,0.9958,0.9998,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",215
"myframe_S",7,"n360",0.7582,0.9835,0.9997,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",360
"myframe_S",7,"n600",0.8735,0.9975,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",600
"myframe_S",7,"n1000",0.9512,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",1000
"myframe_S",8,"n10",0.1174,0.2305,0.337,0.4451,0.5501,0.6407,0.7898,0.8951,"Truncated uniform left","Model 3","J","Truncated uniform left",10
"myframe_S",8,"n15",0.1644,0.3232,0.4694,0.5941,0.7032,0.796,0.9163,0.9738,"Truncated uniform left","Model 3","J","Truncated uniform left",15
"myframe_S",8,"n30",0.2197,0.4238,0.6066,0.7409,0.8433,0.9132,0.9831,0.9973,"Truncated uniform left","Model 3","J","Truncated uniform left",30
"myframe_S",8,"n45",0.2631,0.5099,0.7,0.8302,0.9158,0.9657,0.9955,0.9995,"Truncated uniform left","Model 3","J","Truncated uniform left",45
"myframe_S",8,"n80",0.3374,0.6185,0.8148,0.9247,0.9733,0.993,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",80
"myframe_S",8,"n130",0.4249,0.7362,0.9064,0.9742,0.9942,0.9988,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",130
"myframe_S",8,"n215",0.5196,0.8426,0.9687,0.9954,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",215
"myframe_S",8,"n360",0.6325,0.9277,0.9946,0.9998,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",360
"myframe_S",8,"n600",0.7587,0.9823,0.9998,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",600
"myframe_S",8,"n1000",0.8612,0.9969,0.9999,1,1,1,1,1,"Truncated uniform left","Model 3","J","Truncated uniform left",1000
"myframe_S",1,"n10",0.0767,0.1555,0.237,0.3118,0.3876,0.4596,0.6007,0.7337,"Parabolic","Model 4","J","Parabolic",10
"myframe_S",1,"n15",0.0783,0.1596,0.2372,0.3166,0.3966,0.4719,0.6151,0.7465,"Parabolic","Model 4","J","Parabolic",15
"myframe_S",1,"n30",0.1493,0.2864,0.4158,0.5474,0.6519,0.7424,0.8762,0.9518,"Parabolic","Model 4","J","Parabolic",30
"myframe_S",1,"n45",0.1606,0.3202,0.4669,0.5984,0.7082,0.7993,0.9186,0.9747,"Parabolic","Model 4","J","Parabolic",45
"myframe_S",1,"n80",0.1954,0.3729,0.5475,0.6878,0.8023,0.882,0.9681,0.9943,"Parabolic","Model 4","J","Parabolic",80
"myframe_S",1,"n130",0.2551,0.4945,0.6896,0.8255,0.9173,0.9636,0.9963,0.9998,"Parabolic","Model 4","J","Parabolic",130
"myframe_S",1,"n215",0.3343,0.6124,0.8054,0.9205,0.9716,0.993,0.9998,1,"Parabolic","Model 4","J","Parabolic",215
"myframe_S",1,"n360",0.411,0.7286,0.9026,0.9726,0.9949,0.9989,1,1,"Parabolic","Model 4","J","Parabolic",360
"myframe_S",1,"n600",0.5178,0.8452,0.9712,0.9969,0.9997,1,1,1,"Parabolic","Model 4","J","Parabolic",600
"myframe_S",1,"n1000",0.6177,0.9302,0.9935,0.9999,1,1,1,1,"Parabolic","Model 4","J","Parabolic",1000
"myframe_S",2,"n10",0.0699,0.1438,0.2208,0.2957,0.368,0.4354,0.5748,0.7037,"Parabolic","Model 4","J","Parabolic",10
"myframe_S",2,"n15",0.1267,0.2478,0.3575,0.4654,0.5604,0.6526,0.8015,0.9005,"Parabolic","Model 4","J","Parabolic",15
"myframe_S",2,"n30",0.1466,0.2818,0.4084,0.5341,0.6362,0.73,0.8678,0.9475,"Parabolic","Model 4","J","Parabolic",30
"myframe_S",2,"n45",0.1883,0.3663,0.5321,0.675,0.7878,0.8694,0.9594,0.9918,"Parabolic","Model 4","J","Parabolic",45
"myframe_S",2,"n80",0.2426,0.4647,0.6551,0.7938,0.889,0.9446,0.9902,0.9997,"Parabolic","Model 4","J","Parabolic",80
"myframe_S",2,"n130",0.3086,0.5711,0.7645,0.8858,0.9515,0.9843,0.999,1,"Parabolic","Model 4","J","Parabolic",130
"myframe_S",2,"n215",0.3841,0.6922,0.8713,0.9577,0.99,0.998,1,1,"Parabolic","Model 4","J","Parabolic",215
"myframe_S",2,"n360",0.477,0.7973,0.9446,0.9911,0.999,1,1,1,"Parabolic","Model 4","J","Parabolic",360
"myframe_S",2,"n600",0.5825,0.8963,0.9859,0.9987,1,1,1,1,"Parabolic","Model 4","J","Parabolic",600
"myframe_S",2,"n1000",0.6935,0.9608,0.9979,1,1,1,1,1,"Parabolic","Model 4","J","Parabolic",1000
"myframe_S",3,"n10",0.1258,0.2419,0.3573,0.4695,0.5679,0.6591,0.8054,0.9038,"Parabolic","Model 4","J","Parabolic",10
"myframe_S",3,"n15",0.1172,0.2401,0.3504,0.4585,0.5612,0.6497,0.7945,0.8994,"Parabolic","Model 4","J","Parabolic",15
"myframe_S",3,"n30",0.172,0.344,0.502,0.6335,0.7436,0.8314,0.9422,0.986,"Parabolic","Model 4","J","Parabolic",30
"myframe_S",3,"n45",0.2079,0.4048,0.5794,0.727,0.8318,0.9064,0.977,0.9964,"Parabolic","Model 4","J","Parabolic",45
"myframe_S",3,"n80",0.2771,0.5201,0.7127,0.8505,0.928,0.9703,0.9972,0.9998,"Parabolic","Model 4","J","Parabolic",80
"myframe_S",3,"n130",0.3501,0.636,0.824,0.9313,0.9779,0.9944,0.9998,1,"Parabolic","Model 4","J","Parabolic",130
"myframe_S",3,"n215",0.4323,0.7507,0.9146,0.98,0.9965,0.9995,1,1,"Parabolic","Model 4","J","Parabolic",215
"myframe_S",3,"n360",0.5481,0.8712,0.9761,0.9975,0.9998,1,1,1,"Parabolic","Model 4","J","Parabolic",360
